open,high,low,close,volume
224.58,225.7,224.26,225.14,69979351
225.41,226.5,225.37,226.49,59930498
226.4,226.96,225.76,226.22,61782330
227.01,228.34,227,227.71,69706966
227.41,228.23,225.365,225.92,103609913
226.15,227.81,226.01,226.77,77086526
226.01,226.08,224.67,225.07,73808811
225.25,226.02,225.08,225.49,49697438
226.15,226.57,225.88,226.37,38675955
226.25,226.45,225.77,225.81,34922914
225.6,225.74,224.92,225.43,36369077
225.43,225.72,225.21,225.69,24299567
226.02,226.73,226,226.24,28137868
226.57,226.59,224.27,224.43,42633770
224.48,224.89,223.84,224.37,33883977
224.73,224.83,222.73,223.55,72719402
225.04,225.83,223.8837,225.19,65818840
225.62,226.75,225.61,226.53,53666173
226.27,226.58,225.48,226.36,43631714
226.53,227.75,225.9,227.24,53296318
226.91,227.0701,226.4163,226.49,34343772
226.48,227.45,226.01,226.43,45365944
226.36,227.07,225.59,227.06,60070328
226.5,226.75,224.955,226.57,59431700
226.73,227.4,226.69,227.03,42877069
226.31,226.78,225.8,226.29,44347527
226.54,226.8,225.9,226.74,42486413
226.84,227,225.41,225.95,47422295
226.7,227.31,226.05,226.7,68552410
226.35,226.805,225.27,226.18,49394839
226.4,228.08,226.27,227.58,50073119
228.7,229.57,228.51,229.49,55973875
229.4,229.71,229.01,229.3,39630223
229.42,229.59,228.76,228.99,34691811
228.17,228.2,226.41,227.62,62132087
226.98,227.6,226.32,227.56,54079958
228.25,228.59,226.94,227.64,60057843
227.2,228.1,226.82,227.77,51007016
228.81,229.55,228.46,229.37,54487203
228.87,229.326,228.54,228.97,37438872
229.38,229.6556,228.72,228.97,36962146
228.61,229.39,228.31,229.26,37783000
229.56,230.95,229.52,230.57,45466326
231.02,231.77,230.88,231.48,44461282
232.08,233.07,232.05,232.73,42341887
232.56,233.71,232.16,233.71,50850084
233.45,235.14,233.39,234.87,61469145
234.96,235.155,233.85,234.73,66786200
233.95,235.07,233.93,235.06,48329777
235.52,236.69,235.51,236.45,52838456
236.02,236.54,235.83,236.3,39266269
236.88,236.9,235.56,236.45,62429211
235.46,236.7932,235.41,236.78,57964755
236.63,237.31,236.35,237.13,41659147
236.67,236.95,236.015,236.51,59059431
238.38,240.32,238.37,239.75,79898964
239.56,239.57,238.21,238.33,55176061
238.17,238.61,237.73,238.48,45071424
237.5,238.12,237.01,237.76,38523724
237.35,237.77,236.76,237.05,39725885
237.32,237.64,236.4,236.59,54522947
236.68,237.24,235.74,236.82,58591980
237.97,238.02,236.59,237.64,57074557
237.62,237.86,237.24,237.76,38721556
237.2,237.24,236.19,236.93,45447851
237.56,239.44,237.29,238.89,68203425
239.11,239.2,238.1,238.52,52393139
237.75,237.97,237.07,237.08,50206841
237.03,237.36,236.32,236.74,37732815
237.47,237.61,233.58,233.78,102898817
233.77,234.61,233.05,234.27,70252351
233.99,235.34,233.6,234.01,76534784
234.38,235.04,232.96,233.9,82201507
231.93,233.92,231.61,233.58,67180329
233.27,235.81,233.14,235.27,64554450
235.01,235.81,234.725,235.59,40664024
235.49,236.52,235.27,236.27,40604487
235.905,236.51,235.68,235.71,47583793
235.8,236.03,233.91,235.37,58627715
235,235.58,234.555,235.51,43130784
236.26,237.39,234.54,234.77,84819899
234.95,236.04,234.425,235.39,53559902
235.15,236,234.64,235.17,53293901
235.36,236.255,234.73,235.32,46610548
234.87,235.18,233.34,235.04,63951745
234.74,234.96,233.77,234.1,55338215
233.63,234.49,232.54,232.54,63216959
233.11,234.57,232.88,234.57,46820072
233.71,234.49,233.08,233.86,52786936
234.52,234.95,233.18,233.47,53760209
234.15,235.845,233.78,235.3,65462557
235.25,235.31,234.13,234.59,54056385
237.18,237.41,236.61,237.12,72965789
237.91,238.95,237.81,238.53,55736881
238.53,239.53,238.35,238.44,57950185
238.78,238.95,237.98,238.61,39577860
238.9,238.93,237.93,238.1,42264701
238.69,239.17,238.195,238.65,38750688
238.84,238.98,238.3,238.79,39563850
238.32,238.8775,237.7,238.52,47292627
238.83,238.9225,237.78,238.75,46170233
239.18,239.72,238.68,239.72,43733544
239.76,239.92,239.17,239.67,32087919
239.96,240.19,239.04,239.46,39723891
239.38,239.87,239.15,239.85,34222778
239.35,239.57,238.13,239.41,45435690
239.09,239.21,238.67,239.03,35283567
239.47,240.44,239.45,240.245,42230620
240.62,240.67,239.63,240.1,37206183
238.1,238.64,235.75,235.85,118613594
235.7,237.75,235.43,236.67,82965499
237.33,239.08,237.27,238.3,69366163
238.9,239.71,238.82,239.53,37630972
239.95,240.24,239.51,240.02,36771135
240.32,240.73,239.93,240.59,37423590
241.2,242.08,240.96,241.71,45278321
241.55,241.9,241.45,241.74,30002081
241.33,241.79,241.16,241.52,28437351
241.84,241.88,240.64,241.42,59140588
241.96,243.34,241.64,243.32,50837868
243.41,244.35,243.08,244.13,50298878
243.98,244.3,243.76,243.965,27596403
243.31,243.98,243.12,243.25,36562468
243.6,243.92,242.83,243.65,38602639
243.77,244.33,243.17,243.76,48051333
244.09,245.01,241.95,243.45,103578275
243.14,243.42,242.38,243.34,57096569
243.99,244.61,243.5799,244.52,43470532
244.86,244.87,243.29,244.26,55098826
242.68,243.91,242.36,243.79,51523068
242.77,242.83,241.6337,242.63,48998243
243.59,244.73,243.48,244.64,42503652
244.25,244.26,242.99,243.04,39203167
243.43,243.59,242.41,242.95,42746920
242.97,243.53,242.64,242.83,32991335
242.91,243.51,242.47,243.16,45792641
243.89,244.38,243.045,243.27,43153677
243.04,243.38,241.31,241.36,60858189
242.5,243.715,242.23,243.46,50076355
243.66,243.72,239.955,241.39,87799860
242.26,242.71,241.575,241.77,50347309
242.91,243.38,242.29,242.32,27234078
242.62,243.01,241.7,242.77,41067682
241.88,242.03,240.34,240.58,52390161
241.21,242.28,241.02,242.1,36831437
241.95,242.8,241.76,242.36,27912725
242.16,242.55,240.85,242.16,40900622
243.3,244.2,243.3,243.98,38779965
244.02,244.55,243.76,244.41,29889284
244.42,245.97,244.31,245.54,40758038
245.47,245.91,245.33,245.51,22378971
245.06,245.72,244.67,245.69,31695494
246.02,247,246.01,246.99,31007738
247.28,247.42,246.47,247.07,33642116
246.45,246.91,246.18,246.89,38750037
246.79,246.98,246.28,246.81,28561213
247.68,247.8,247.16,247.39,35678875
247.75,247.79,247.13,247.45,34672798
247.96,248,245.68,247.22,56602565
246.65,247.06,246.13,246.9,36125701
247.37,247.48,246.53,246.74,36235893
247.46,247.5,246.716,247.309,33209109
247.48,247.6,246.37,247.44,37129643
247.31,247.34,246.64,246.98,29183144
247.52,247.79,246.97,247.4,39150064
247.49,247.87,247.37,247.85,20901988
247.51,248.91,246.83,247.291,44619069
246.47,247.31,246.06,247.23,48543032
246.28,246.44,243.7,243.79,87857827
244.02,244.8,243.75,244.11,56404847
245.59,246.79,245.55,246.52,49018104
246.98,247,246.16,246.53,35274867
247.11,247.57,246.45,246.92,44955596
246.24,246.6,243.1,243.13,89435117
242.9,244.189,242.2,242.69,85934699
242.64,243.2,241.83,242.93,47802190
243.58,245.62,243.55,245.4,49424448
244.35,245.05,244.16,244.538,33779990
245,245.18,243.75,244.03,40579279
244.9,245.61,244.39,244.54,44547887
245.13,245.2,244.09,244.59,24811471
243.11,245.15,242.93,244.85,40179210
244.83,246.32,244.62,246.04,40088765
246.73,247.77,246.61,247.42,52550897
247.92,248.33,247.67,247.88,39588857
247.24,247.52,244.95,246.1,66628408
246.84,247.28,246.23,246.91,44577397
247.26,247.27,246.4,246.89,38558992
246.53,247.11,246.3,246.55,39326387
248.04,249.3,248.02,249.17,48756933
249.63,250.07,249.42,250.07,42765330
249.73,250.21,249.59,250.18,30812116
249.79,250.32,249.6,250.1,40831958
248.69,249.29,248.57,249.25,41676476
249.61,250.12,249.28,249.69,31002452
250,250.07,249.6,249.97,25491201
250.06,250.19,248.92,250.09,42770537
249.89,249.98,249.185,249.4,29220256
249.05,249.63,249.02,249.42,31078666
249.14,249.5532,248.08,248.94,42826453
249.42,249.7,248.805,249.05,36761208
249.88,250.49,248.87,250.02,51473231
249.73,250.44,249.63,250.34,25577234
250.34,251.32,250.13,251.2,41410208
251.49,252.3,251.2926,252.29,37469184
252.46,252.89,252.23,252.85,33875099
252.69,253.44,252.56,253.16,30217246
253.51,254.68,253.4,254.64,45350955
254.15,254.46,253.85,254.4,40706912
254.63,254.7,253.65,253.96,23554888
254.62,255.05,253.98,254.6,28248210
254.51,255.02,254.32,255,24704274
254.66,255.06,254.365,254.6,32195167
255.14,255.27,254.64,254.91,33563533
255.21,255.51,254.82,255.3,25720677
255.24,255.52,254.98,255.46,23608473
255.9,255.95,255.5,255.69,25173613
254.82,255.82,254.35,255.82,41439302
256.7,257.14,256.42,257.08,41153383
257.48,257.51,256.02,256.15,36345830
256.59,256.83,256.15,256.55,51308377
256.19,256.31,254,255.3,72200254
255.99,256.3,255.56,255.59,37718330
256.5,257.89,256.16,257.68,49910859
257.07,257.6,256.41,256.8,37073374
257.18,257.44,256.805,257.11,35711419
258.04,258.43,257.07,257.51,40454406
257.41,257.75,256.19,257.61,42432046
257.78,258.5,257.3,258.44,38008582
258.29,259,258.22,258.82,22683758
258.97,259.35,258.09,258.7,40140309
258.46,259.22,258.15,259.13,32174191
257.73,258.39,256.36,258.2,75322217
257.73,258.21,257.37,258.08,35755951
257.32,258.59,257.27,258.34,31963013
257.4,258.3581,256.52,257.75,41935632
256.62,257.22,255.63,256.43,55509843
257.52,259.04,257.4748,258.609,51840766
258.22,258.44,257.77,257.89,42081169
258.14,258.525,257.86,258.29,29587185
259.18,260.2,259.09,259.96,43517856
260.03,260.15,259.57,259.77,27601406
260.28,260.48,260.16,260.34,16323543
260.41,260.75,260,260.26,29732937
260.76,262.9,258.4,262.85,57806500
263.02,263.63,262.2,262.73,51230764
