open,high,low,close,volume
94.96,95.17,93.19,93.51,21814017
92.97,94.925,92.45,94.07,23884743
93.32,95.37,92.92,95.16,17424946
95.3,96.71,95.1,96.24,19487625
95.87,96.16,95.0631,95.84,17292975
96,96.94,95.05,96.83,17816878
97.36,97.95,97.05,97.9,14957118
97.69,97.87,97.04,97.71,11709534
97.79,98.69,97.31,98.04,14173152
97.45,97.85,96.34,97.32,18201383
97.35,97.4,96.615,97.15,13127063
96.76,97.5401,95.83,96.18,12055719
96.01,96.93,96.01,96.36,12584590
96.95,98.01,96.8,97.64,12950760
97.68,98.17,97.2,97.57,10606834
96.63,98.73,96.32,98.72,14419679
98.71,98.94,96.81,98.32,16811830
98.3,98.98,97.86,98.38,14109305
97.84,98.88,97.23,98.01,21017668
98.31,99.25,97.91,98.91,17194640
99.29,99.99,98.61,98.86,19619126
99.24,100.86,99.17,100.76,21330002
101.26,101.86,100.851,101.66,22162358
101.98,102.33,101.53,102.2,17212719
102.48,102.6,101.9,102.57,14504622
102.65,102.69,100.38,100.92,20574983
101,101.95,100.54,101.63,16038948
101.37,101.59,100.67,101.08,14182052
101.1,101.4493,100.75,101.3,14010310
101.72,102.01,100.56,100.9,19139743
101.65,102.03,101,101.42,18240120
101.49,101.53,100.07,100.22,32823486
100.05,101.11,99.42,100.88,18126166
99.59,101,99.5,100.88,19836211
101.24,102.52,101.12,101.95,19979007
102.08,102.46,100.88,101.15,16395234
100.43,100.77,99.625,100.3,19768752
100,100.11,97.3,98.39,28800200
98.84,100.08,98.75,99.07,19461329
99.33,100.02,97.4,97.54,22794798
97.41,99.11,97.26,98.63,20529720
98.86,99.91,98.49,98.61,17372146
98.1,100.06,98,100.02,14373905
100.41,100.63,98.94,99.07,11317858
99.5,99.92,99.0299,99.77,15256821
99.97,101.43,99.67,101.17,13909286
101.57,102.25,101.251,101.87,12523936
102,102.51,101.86,102.06,14648780
101.11,102.34,101.1,102.02,14571269
102.76,104.41,102.73,104.16,19553444
104.37,105.6,104.09,105.42,19824163
105.4,105.82,104.515,104.92,15888037
104.61,106.5,104.32,105.95,20152551
105.89,106.05,104.715,105.1,22613518
104.93,105.31,103.89,104.73,26334744
108.15,108.2,106.08,106.28,46213471
106.35,108.14,106.13,107.963,23274012
108.57,108.82,107.26,107.63,21178411
107.92,111.15,107.6,110.82,25191275
110.74,111,109.5,109.61,23225039
110.18,110.18,106.14,107.67,31542661
107.16,107.53,104.76,105.38,28582775
106.53,106.72,105.38,106.1,19386929
106.03,106.446,105.42,106.28,17764682
105.34,108.09,104.84,107.56,19808339
107.73,108.05,106.82,108.03,12963551
107.91,108.42,107.559,108.13,10726095
108.54,109.1,108.17,108.87,12807820
109.34,109.75,108.7599,109.48,11722803
109.84,110.16,109.6,109.67,10822663
109.25,109.69,108.38,109.01,12716916
109.26,109.58,108.1,108.22,13824976
108.56,109.75,108.04,109.57,13296106
108.46,108.985,106.82,107.68,24017689
108.3,108.86,107.3,107.64,14932506
107.37,107.9,106.69,107.58,14381665
107.51,107.9,106.48,106.87,12730179
106.92,107.35,105.85,105.98,16314193
105.85,107.34,105.78,107.07,14364600
107.15,108.18,106.87,107.56,13516140
107.67,108.56,107.56,108.4,12216236
109.27,109.64,108.51,109.6,13781044
109.94,110.5,109.79,110.32,14522560
110.45,112.03,110.27,112.02,15968290
111.66,112.61,111.44,111.95,17965934
111.59,112.777,111.515,112.33,15537667
110.85,111.955,110.22,111.74,17050329
111.02,111.42,108.1,108.51,25448481
108.56,108.99,107.51,108.75,17497579
108.23,108.7248,107.23,108.29,17103046
108.85,109.64,108.36,109.44,13283232
108.96,111.59,108.89,111.26,17785222
111.43,111.85,110.51,111.67,13746168
112.12,113.725,112.12,112.91,18563911
113.36,113.73,112.44,113.35,14048905
113.69,113.7,111.86,112.18,14823159
112.07,113.695,111.72,113.22,15934532
113.05,113.32,111.035,111.7,16564670
112.29,113.8,111.93,113.58,17279376
113.95,115.29,113.51,114.81,36610369
113.02,114.9,112.2175,114.67,18538910
114.8,115.1,113.75,114.46,14827820
114.47,115.055,113.74,114.13,14168453
114.78,114.91,114.2,114.44,11768376
114.19,114.57,113.68,114.49,12954086
114.75,115.68,114.73,115.59,13558420
115.3,115.84,114.44,115.14,13280802
115.42,116.18,114.93,115.16,12591201
114.68,114.7588,111.63,112.85,26953316
112.63,113.17,110.64,112.12,23070151
111.73,112.03,109.34,110.86,22739108
111.14,113.08,110.8,112.26,20674609
111.2,111.5,105.79,106.26,47382384
105.23,108.93,104.2,105.92,50883866
109.02,110.01,107.12,109.54,35626400
108.93,109.48,106.9468,107.54,23908246
109.6,111.41,108.95,110.89,23597531
111.69,111.81,109.5482,110.72,19949245
110.13,110.53,107.83,108.51,24073535
109.51,110.86,108.21,108.55,24632864
109.32,110.54,108.24,109.63,20413784
107.6,108.97,105.11,108.11,35482036
108.4,108.49,101.5901,102.38,46696699
106.58,109.27,106.15,108.3,48847609
105.55,108.75,104.76,106.96,43200754
108.01,108.7,101.63,104.09,44852738
103.66,104.38,100.11,103.75,55117624
105.42,108.14,105.39,106.79,37988289
107.08,107.32,105.53,105.91,26202582
106.43,107.32,104.975,106.15,28930155
106.38,107.74,105.9,107.49,22902124
107.38,108.84,106.28,107.71,18994437
109.44,112.24,109.4,111.96,30323142
111.79,112.21,110.91,111.79,20673762
110.9,111.45,108.76,109.53,23853962
109.42,109.96,106.1,106.92,26430647
107.55,108.74,106.64,106.94,27177181
108.1,108.26,104.47,105.01,34753354
104.99,107.8,103.91,107.38,30691584
107.08,108.88,106.8,108.37,29237612
108.27,108.56,103.55,104.6,38787859
101.76,104.62,99.3528,101.71,52775068
103.6,104.43,101.71,103.08,25090358
102.17,103.8099,102,103.02,11513266
104.79,106.63,104.58,106.5,28004620
106.27,107.33,105.36,107.2,25435800
107.89,111.33,107.86,111.13,41279080
110.33,111.115,109.03,110.2,24726368
110.7,110.97,109.36,110.89,23684552
113,113.42,110.73,112.09,29289900
111.94,112.6373,108.2115,108.5,35555672
105.82,109.24,105,109.19,42565498
108.38,109.45,104.3,104.78,38132100
104.8,107.98,103.89,107.56,35397587
109.8,110.95,107.44,108.66,39159096
110.89,111.27,109.04,109.08,29976735
109.58,110.87,108.63,109.35,26137509
108.25,109.26,105.5,106.02,40456740
105.41,105.8,101.71,102.93,42274046
103.75,104.51,102.52,103.94,37008892
103.65,106.88,101.35,103.71,54251060
103.05,104.31,98.78,101.42,58498110
101.63,103,97.46,98.07,85771956
97.68,97.97,94,94.04,40122880
95.14,100.6,93.96,100.53,44729788
99.3,101.19,96.4,101.05,41666659
102.09,102.41,99.52,100.3487,33525337
101.29,102.4,100.44,100.83,24324186
99.55,101.75,98.94,101.01,26692255
100,100.185,97.4,97.5,34611003
99.72,102.51,98.93,101.775,35976325
101.64,103.2681,100.98,102.15,28570376
103.04,103.97,101.7134,102.73,25193769
103.86,104.88,103.2445,104.25,27578681
103.22,103.66,102.38,103.57,23141246
102.95,103.44,101.64,102.81,23708629
101.9,102.8716,101.26,102.12,19299980
102.51,105.05,101.88,104.78,26725036
105.26,106.255,104.96,105.39,24069834
105,106.625,104.76,106.1,22660985
107.46,107.9,105.92,107.6,34864877
106.75,107.1,104.86,105.315,23461439
106.2,107.04,105.34,106.54,21504900
106.86,107,105.34,106.23,20135205
107.24,107.88,106.59,106.95,24504900
106.26,106.48,104.66,105.015,25364435
104.88,104.97,102.17,102.89,27146195
104.62,106.36,104.33,106.28,33864443
103.8,105.22,103.18,104.4575,44935530
103.775,104.0999,102.35,102.625,26737879
102.87,105.77,102.77,105.62,23658120
106.06,107.27,105.96,107.11,20654191
107,107,105.53,106.06,16159849
105.185,105.59,104.29,105.19,21525386
104.39,105.43,104.2603,105.42,16338977
106.2,106.58,104.965,105.255,14633052
106.14,107.14,105.48,106.835,20510887
107.5,107.78,106.75,106.785,14473482
106.31,107.29,105.66,106.96,17159054
107.91,108.3,107.3624,108.13,25025029
107.79,108.66,107.78,108.13,15253556
107.86,107.94,106.29,107.2,17220710
106.9,109.48,106.87,109.44,25915604
110.05,111.2,109.82,110.965,23375592
111.76,112.18,111.26,111.59,20242749
111.26,113.24,111.17,112.36,18277715
111.69,112.36,110.88,112.19,17312510
112.04,112.88,111.73,112.05,19840129
112.89,113.02,111.665,112.52,17168519
113.02,113.25,110.8,112.28,22345599
112.25,112.39,111.23,111.68,13496616
111.87,112.66,111.43,111.74,15184072
111.4,111.55,109.865,110.38,18259392
109.16,110.71,108.8,110.52,18892798
110.99,112.95,110.98,112.83,19241941
112.86,113.99,112.6499,113.64,20681885
114.13,115,113.78,114.51,20619125
114.54,115.2,114.33,114.57,16713862
115.34,117.25,114.59,115.9,45882067
116.17,117.61,116.05,117.59,21942113
118.09,118.44,116.99,117.7,25475440
117.45,118.75,116.71,117.52,21986538
117.16,120.82,117.09,120.64,22893260
119.5,119.59,117.04,117.05,26750164
116.56,118.01,116.3224,117.65,22936587
118.62,118.705,116.85,117.93,22681905
117.875,118.21,115.5215,116.77,18543485
117.44,117.58,116.13,116.94,15494458
118.07,118.32,116.96,117.95,16128389
118.95,119.1085,118.1,119.02,10791439
119.06,119.48,118.52,119.18,13361925
119.86,120.43,119.15,119.97,17563298
120.1,120.23,118.38,119.33,17625872
119.39,120.23,119.37,119.88,13035577
119.81,120.02,118.64,119.89,12337365
118.63,119.54,118.58,119.31,14437011
119.76,120.35,119.54,120.22,12397296
120.54,120.85,119.92,120.33,12121919
120.64,120.98,120.37,120.96,15152387
120.94,121.58,120.57,121.06,12425436
121.64,121.65,120.1,120.79,12160306
121.24,121.85,120.54,121.75,16079497
122.22,123.52,121.3018,123.37,26027150
122.62,124,122.57,123.76,13019059
124.1,128.28,123.83,125.44,20090478
125.79,125.85,124.52,125.09,21670672
130.06,131.37,128.83,129.08,33687312
129.7,130.5152,129.02,129.89,19067688
129.9,130.18,129.35,129.74,13768507
129.81,130.7,129.3947,130.58,19549110
130.53,130.65,127.7,127.8768,23607029
127.98,128,125.52,126.2,24625810
127.36,129.43,127.25,128.89,21930200
126.39,128.56,126.11,128.16,19544222
126.46,127.18,124.22,125.57,29045897
125.44,126.37,124.75,125.44,20819937
124.29,125.79,123.57,125.51,23111514
124.91,127.93,123.82,127.19,26418546
124.11,125.55,123.04,123.31,28096397
123.87,125.88,123.7,124.72,20940204
124.26,126.71,123.7,126.05,21509877
126.75,129.38,126.46,128.95,24762656
128.305,130.46,127.92,128.07,23154739
126.52,127.5894,125.7607,126.2,18433566
127.43,127.5273,126.58,126.9,12132102
126.62,128.24,126.52,127.66,12781907
126.2,126.29,124.74,126.18,20026729
126.91,127.415,125.97,126.23,12380286
126.94,128,126.05,126.05,15677726
125.38,125.39,124.04,124.94,19094366
125.26,125.76,124.78,125.73,14940725
124.23,124.615,123.32,123.59,19067178
123.85,124.37,119.01,119.88,33076693
121.27,123.28,120.6522,123.2,23847973
124.95,125.87,124.21,125.83,20223894
126.44,127.97,125.6,127.9,17659237
129.19,132.25,128.26,131.4,28442880
132.4,134.08,132,132.6,23572989
133.88,134.24,131.2757,132.1,18628257
131.4,131.97,130.71,131.49,14627551
131.98,133,131.56,132.32,29605510
132.26,133.79,131.64,132.47,28380382
132.63,133.73,132.53,132.89,11190315
134.19,135.24,133.57,135.18,22259993
135,135.93,133.81,135.59,17422488
137.45,137.66,135.72,136.89,24413637
136.58,137.73,136.46,136.94,32605935
137.27,138.4,137,137.79,15409700
137.25,137.59,132.73,133.43,28861090
134.35,135.74,133.6,133.93,18589050
134.14,134.71,133.51,134.14,13350840
134.495,134.58,133.1558,133.93,15208650
136.63,136.7,134.97,135.69,18770923
136.12,136.59,135.34,136.57,12885055
136.79,137.74,136.295,137.45,10872526
135.94,137.33,135.72,137.07,14788455
136.4,137.1,135.3701,136.97,13660084
136,136.97,135.8,136.435,15894256
137.13,138.58,137.02,137.86,18238062
138.2,139.22,137.87,138.4,19376896
138.85,139.13,138.0099,138.89,14948951
